Date,Eur HY,Eur HY BB,Eur HY B,US HY,US HY BB,US HY B,Eur IG BBB,US IG BBB,Eur LL,Eur LL B,US LL,US LL B,Eur CLO AAA,Eur CLO BBB,Eur CLO BB,US CLO AAA,US CLO BBB,US CLO BB,Xover,CdxHy,Eur AT1,Pe AT1,Usd AT1,Gbp IG BBB,Eur HY CCC,US HY CCC,Pe HY,Pe HY BB,Pe HY B,Pe HY CCC
2004-08-25,,,,,,,,,,,,,,,,,,,288.5,,,,,,,,,,,
2004-08-26,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-08-27,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-08-31,,,,,,,,,308.0,341.0,303.0,,,,,,,,280.0,,,,,,,,,,,
2004-09-01,,,,,,,,,,,,,,,,,,,279.5,,,,,,,,,,,
2004-09-02,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,
2004-09-03,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,
2004-09-06,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,
2004-09-07,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,
2004-09-08,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,
2004-09-09,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,
2004-09-10,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,
2004-09-13,,,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,
2004-09-14,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,
2004-09-15,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,
2004-09-16,,,,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,
2004-09-17,,,,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,
2004-09-20,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,
2004-09-21,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,
2004-09-22,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,
2004-09-23,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-09-24,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2004-09-27,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,
2004-09-28,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2004-09-29,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-09-30,,,,,,,,,311.0,338.0,294.0,,,,,,,,275.0,,,,,,,,,,,
2004-10-01,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,
2004-10-04,,,,,,,,,,,,,,,,,,,263.0,,,,,,,,,,,
2004-10-05,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,
2004-10-06,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,
2004-10-07,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,
2004-10-08,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,
2004-10-11,,,,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,
2004-10-12,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,
2004-10-13,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,
2004-10-14,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2004-10-15,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,
2004-10-18,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-10-19,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2004-10-20,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,
2004-10-21,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2004-10-22,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,
2004-10-25,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2004-10-26,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,
2004-10-27,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,
2004-10-28,,,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,
2004-10-29,,,,,,,,,304.0,317.0,282.0,,,,,,,,269.0,,,,,,,,,,,
2004-11-01,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,
2004-11-02,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,
2004-11-03,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,
2004-11-04,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,
2004-11-05,,,,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,
2004-11-08,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,
2004-11-09,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,
2004-11-10,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,
2004-11-11,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,
2004-11-12,,,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,
2004-11-15,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,
2004-11-16,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,
2004-11-17,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,
2004-11-18,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,
2004-11-19,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,
2004-11-22,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,
2004-11-23,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,
2004-11-24,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,
2004-11-25,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,
2004-11-26,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,
2004-11-29,,,,,,,,,,,,,,,,,,,229.0,,,,,,,,,,,
2004-11-30,,,,,,,,,295.0,309.0,272.0,,,,,,,,230.0,,,,,,,,,,,
2004-12-01,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,
2004-12-02,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,
2004-12-03,,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,
2004-12-06,,,,,,,,,,,,,,,,,,,215.5,,,,,,,,,,,
2004-12-07,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,
2004-12-08,,,,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,
2004-12-09,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,
2004-12-10,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,
2004-12-13,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,
2004-12-14,,,,,,,,,,,,,,,,,,,218.0,,,,,,,,,,,
2004-12-15,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,
2004-12-16,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,
2004-12-17,,,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,
2004-12-20,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,
2004-12-21,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-22,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-23,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-24,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-27,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-28,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-29,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-30,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2004-12-31,,,,,,,,,347.0,308.0,271.0,,,,,,,,210.0,,,,,,,,,,,
2005-01-03,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2005-01-04,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2005-01-05,,,,,,,,,,,,,,,,,,,218.0,,,,,,,,,,,
2005-01-06,,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,
2005-01-07,,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,
2005-01-10,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,
2005-01-11,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,
2005-01-12,,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,
2005-01-13,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,
2005-01-14,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,
2005-01-17,,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,
2005-01-18,,,,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,
2005-01-19,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,
2005-01-20,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,
2005-01-21,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,
2005-01-24,,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,
2005-01-25,,,,,,,,,,,,,,,,,,,218.0,,,,,,,,,,,
2005-01-26,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,
2005-01-27,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
2005-01-28,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,
2005-01-31,,,,,,,,,274.0,286.0,263.0,,,,,,,,206.0,,,,,,,,,,,
2005-02-01,,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,
2005-02-02,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,
2005-02-03,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,
2005-02-04,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,
2005-02-07,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,
2005-02-08,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,
2005-02-09,,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,
2005-02-10,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,
2005-02-11,,,,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,
2005-02-14,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,
2005-02-15,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,
2005-02-16,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,
2005-02-17,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,
2005-02-18,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,
2005-02-21,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,
2005-02-22,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,
2005-02-23,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,
2005-02-24,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,,,
2005-02-25,,,,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,
2005-02-28,,,,,,,,,267.0,274.0,255.0,,,,,,,,170.0,,,,,,,,,,,
2005-03-01,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,
2005-03-02,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,
2005-03-03,,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,
2005-03-04,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,
2005-03-07,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,
2005-03-08,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,
2005-03-09,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,
2005-03-10,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,
2005-03-11,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,
2005-03-14,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,
2005-03-15,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,
2005-03-16,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,
2005-03-17,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,
2005-03-18,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,
2005-03-21,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,
2005-03-22,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,
2005-03-23,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,
2005-03-24,,,,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,
2005-03-28,,,,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,
2005-03-29,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,
2005-03-30,,,,,,,,,,,,,,,,,,,258.0,,,,,,,,,,,
2005-03-31,,,,,,,,,262.0,270.0,249.0,,,,,,,,271.0,,,,,,,,,,,
2005-04-01,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,
2005-04-04,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
2005-04-05,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,
2005-04-06,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,
2005-04-07,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,
2005-04-08,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,
2005-04-11,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-04-12,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,
2005-04-13,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,
2005-04-14,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,
2005-04-15,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,
2005-04-18,,,,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,
2005-04-19,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,
2005-04-20,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-04-21,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2005-04-22,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2005-04-25,,,,,,,,,,,,,,,,,,,287.5,,,,,,,,,,,
2005-04-26,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
2005-04-27,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,
2005-04-28,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,
2005-04-29,,,,,,,,,274.0,281.0,259.0,,,,,,,,335.0,,,,,,,,,,,
2005-05-02,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,,,
2005-05-03,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,
2005-05-04,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,
2005-05-05,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
2005-05-06,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
2005-05-09,,,,,,,,,,,,,,,,,,,356.0,,,,,,,,,,,
2005-05-10,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,
2005-05-11,,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,
2005-05-12,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,
2005-05-13,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,
2005-05-16,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,
2005-05-17,,,,,,,,,,,,,,,,,,,452.0,,,,,,,,,,,
2005-05-18,,,,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,
2005-05-19,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,,,,
2005-05-20,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,
2005-05-23,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,,,
2005-05-24,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,
2005-05-25,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,,
2005-05-26,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
2005-05-27,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
2005-05-30,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
2005-05-31,,,,,,,,,280.0,300.0,269.0,,,,,,,,358.0,,,,,,,,,,,
2005-06-01,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,
2005-06-02,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,
2005-06-03,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
2005-06-06,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,
2005-06-07,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,
2005-06-08,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,
2005-06-09,,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,
2005-06-10,,,,,,,,,,,,,,,,,,,317.0,,,,,,,,,,,
2005-06-13,,,,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,
2005-06-14,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,
2005-06-15,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-06-16,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,
2005-06-17,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
2005-06-20,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,
2005-06-21,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-06-22,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-06-23,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,
2005-06-24,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,
2005-06-27,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,
2005-06-28,,,,,,,,,,,,,,,,,,,308.0,,,,,,,,,,,
2005-06-29,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,
2005-06-30,,,,,,,,,274.0,293.0,281.0,,,,,,,,300.0,,,,,,,,,,,
2005-07-01,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,
2005-07-04,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-07-05,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
2005-07-06,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
2005-07-07,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
2005-07-08,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,
2005-07-11,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,
2005-07-12,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,
2005-07-13,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,
2005-07-14,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,
2005-07-15,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-07-18,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-07-19,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-07-20,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-07-21,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-07-22,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,
2005-07-25,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-07-26,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-07-27,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2005-07-28,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-07-29,,,,,,,,,280.0,295.0,252.0,,,,,,,,280.0,,,,,,,,,,,
2005-08-01,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-08-02,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,
2005-08-03,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,
2005-08-04,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2005-08-05,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-08-08,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,
2005-08-09,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-08-10,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2005-08-11,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-08-12,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2005-08-15,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
2005-08-16,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
2005-08-17,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
2005-08-18,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,
2005-08-19,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,
2005-08-22,,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,
2005-08-23,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,
2005-08-24,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,
2005-08-25,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,
2005-08-26,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2005-08-29,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2005-08-30,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,
2005-08-31,,,,,,,,,278.0,293.0,240.0,,,,,,,,287.0,,,,,,,,,,,
2005-09-01,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,
2005-09-02,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,
2005-09-05,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
2005-09-06,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
2005-09-07,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-09-08,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,
2005-09-09,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
2005-09-12,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,
2005-09-13,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,
2005-09-14,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,
2005-09-15,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,
2005-09-16,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,
2005-09-19,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,
2005-09-20,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,
2005-09-21,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,
2005-09-22,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,
2005-09-23,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,
2005-09-26,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,
2005-09-27,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,
2005-09-28,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,
2005-09-29,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,
2005-09-30,,,,,,,,,284.0,320.0,236.0,,,,,,,,293.0,,,,,,,,,,,
2005-10-03,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
2005-10-04,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
2005-10-05,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
2005-10-06,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,
2005-10-07,,,,,,,,,,,,,,,,,,,299.0,433.5,,,,,,,,,,
2005-10-10,,,,,,,,,,,,,,,,,,,311.0,433.5,,,,,,,,,,
2005-10-11,,,,,,,,,,,,,,,,,,,302.0,436.5,,,,,,,,,,
2005-10-12,,,,,,,,,,,,,,,,,,,312.0,433.5,,,,,,,,,,
2005-10-13,,,,,,,,,,,,,,,,,,,321.0,423.5,,,,,,,,,,
2005-10-14,,,,,,,,,,,,,,,,,,,316.0,420.5,,,,,,,,,,
2005-10-17,,,,,,,,,,,,,,,,,,,303.0,406.0,,,,,,,,,,
2005-10-18,,,,,,,,,,,,,,,,,,,301.0,401.5,,,,,,,,,,
2005-10-19,,,,,,,,,,,,,,,,,,,309.0,401.5,,,,,,,,,,
2005-10-20,,,,,,,,,,,,,,,,,,,305.0,401.5,,,,,,,,,,
2005-10-21,,,,,,,,,,,,,,,,,,,306.0,395.0,,,,,,,,,,
2005-10-24,,,,,,,,,,,,,,,,,,,302.0,395.0,,,,,,,,,,
2005-10-25,,,,,,,,,,,,,,,,,,,302.0,395.0,,,,,,,,,,
2005-10-26,,,,,,,,,,,,,,,,,,,302.0,401.5,,,,,,,,,,
2005-10-27,,,,,,,,,,,,,,,,,,,309.0,411.0,,,,,,,,,,
2005-10-28,,,,,,,,,,,,,,,,,,,307.0,411.0,,,,,,,,,,
2005-10-31,,,,,,,,,281.0,318.0,242.0,,,,,,,,302.0,411.0,,,,,,,,,,
2005-11-01,,,,,,,,,,,,,,,,,,,300.0,398.0,,,,,,,,,,
2005-11-02,,,,,,,,,,,,,,,,,,,298.0,398.0,,,,,,,,,,
2005-11-03,,,,,,,,,,,,,,,,,,,292.0,387.0,,,,,,,,,,
2005-11-04,,,,,,,,,,,,,,,,,,,296.0,387.0,,,,,,,,,,
2005-11-07,,,,,,,,,,,,,,,,,,,295.0,387.0,,,,,,,,,,
2005-11-08,,,,,,,,,,,,,,,,,,,290.0,387.0,,,,,,,,,,
2005-11-09,,,,,,,,,,,,,,,,,,,291.0,388.5,,,,,,,,,,
2005-11-10,,,,,,,,,,,,,,,,,,,292.0,388.5,,,,,,,,,,
2005-11-11,,,,,,,,,,,,,,,,,,,292.0,388.5,,,,,,,,,,
2005-11-14,,,,,,,,,,,,,,,,,,,291.0,392.0,,,,,,,,,,
2005-11-15,,,,,,,,,,,,,,,,,,,292.0,398.0,,,,,,,,,,
2005-11-16,,,,,,,,,,,,,,,,,,,295.0,398.0,,,,,,,,,,
2005-11-17,,,,,,,,,,,,,,,,,,,297.0,398.0,,,,,,,,,,
2005-11-18,,,,,,,,,,,,,,,,,,,294.0,395.0,,,,,,,,,,
2005-11-21,,,,,,,,,,,,,,,,,,,292.0,391.5,,,,,,,,,,
2005-11-22,,,,,,,,,,,,,,,,,,,291.0,388.5,,,,,,,,,,
2005-11-23,,,,,,,,,,,,,,,,,,,287.0,388.5,,,,,,,,,,
2005-11-24,,,,,,,,,,,,,,,,,,,284.0,388.5,,,,,,,,,,
2005-11-25,,,,,,,,,,,,,,,,,,,284.0,388.5,,,,,,,,,,
2005-11-28,,,,,,,,,,,,,,,,,,,282.0,382.0,,,,,,,,,,
2005-11-29,,,,,,,,,,,,,,,,,,,282.0,382.0,,,,,,,,,,
2005-11-30,,,,,,,,,274.0,303.0,251.0,,,,,,,,282.0,382.0,,,,,,,,,,
2005-12-01,,,,,,,,,,,,,,,,,,,276.0,382.0,,,,,,,,,,
2005-12-02,,,,,,,,,,,,,,,,,,,276.0,382.0,,,,,,,,,,
2005-12-05,,,,,,,,,,,,,,,,,,,278.0,385.5,,,,,,,,,,
2005-12-06,,,,,,,,,,,,,,,,,,,283.0,385.5,,,,,,,,,,
2005-12-07,,,,,,,,,,,,,,,,,,,280.0,385.5,,,,,,,,,,
2005-12-08,,,,,,,,,,,,,,,,,,,279.0,385.5,,,,,,,,,,
2005-12-09,,,,,,,,,,,,,,,,,,,278.0,382.0,,,,,,,,,,
2005-12-12,,,,,,,,,,,,,,,,,,,277.0,382.0,,,,,,,,,,
